date,sales,prix,wday,month,event_name_1,event_type_1,snap_WI,temp,feelslike,humidity,precip,preciptype,windspeed,visibility,cloudcover,uvindex
2015-03-28,90.0,1.38,1,3,no_event,no_event,0,-1.8,-4.4,51.5,0.0,no_precip,15.0,16.0,14.9,9
2015-03-29,77.0,1.38,2,3,no_event,no_event,0,1.9,-2.3,69.7,1.107,"rain,snow",33.5,15.3,65.9,4
2015-03-30,44.0,1.38,3,3,no_event,no_event,0,7.5,6.3,57.1,0.0,no_precip,25.1,16.0,57.2,7
2015-03-31,48.0,1.38,4,3,no_event,no_event,0,8.1,6.9,65.5,0.0,no_precip,15.5,13.8,56.7,8
2015-04-01,61.0,1.38,5,4,no_event,no_event,0,12.6,12.3,49.3,0.0,no_precip,34.8,16.0,22.0,8
2015-04-02,74.0,1.38,6,4,no_event,no_event,1,14.7,14.7,43.4,0.514,rain,26.7,16.0,68.1,8
2015-04-03,150.0,1.38,7,4,no_event,no_event,1,6.0,3.6,47.3,0.0,no_precip,24.1,16.0,52.1,8
2015-04-04,3.0,1.38,1,4,no_event,no_event,0,6.2,5.2,40.1,0.0,no_precip,25.7,16.0,51.6,9
2015-04-05,5.0,1.38,2,4,Easter,Cultural,1,9.3,8.2,52.1,0.0,no_precip,27.7,16.0,64.0,8
2015-04-06,40.0,1.38,3,4,no_event,no_event,1,6.6,5.1,70.9,3.79,rain,34.9,14.2,52.1,7
2015-04-07,48.0,1.38,4,4,no_event,no_event,0,5.2,1.1,79.8,8.825,rain,29.2,14.6,100.0,7
2015-04-08,51.0,1.38,5,4,no_event,no_event,1,5.3,2.0,91.1,12.515,rain,23.3,7.9,100.0,4
2015-04-09,49.0,1.38,6,4,no_event,no_event,1,7.7,5.6,91.8,44.963,rain,33.0,11.9,99.5,3
2015-04-10,88.0,1.38,7,4,no_event,no_event,0,6.0,3.2,74.4,2.978,rain,26.2,14.5,69.3,9
2015-04-11,109.0,1.38,1,4,Pesach End,Religious,1,10.3,10.0,51.7,0.004,rain,14.5,16.0,7.2,9
2015-04-12,70.0,1.38,2,4,OrthodoxEaster,Religious,1,14.0,13.3,44.8,0.002,rain,34.7,16.0,46.1,5
2015-04-13,93.0,1.38,3,4,no_event,no_event,0,14.2,14.2,46.0,2.755,rain,32.7,15.6,60.3,8
2015-04-14,41.0,1.38,4,4,no_event,no_event,1,11.1,11.1,40.6,0.003,rain,13.5,16.0,41.7,8
2015-04-15,40.0,1.38,5,4,no_event,no_event,1,11.7,11.4,38.7,0.0,no_precip,27.0,16.0,47.4,9
2015-04-16,61.0,1.38,6,4,no_event,no_event,0,12.7,12.4,43.1,0.002,rain,10.7,15.8,29.1,9
2015-04-17,55.0,1.38,7,4,no_event,no_event,0,17.2,17.2,50.0,0.0,no_precip,17.0,15.4,37.3,8
2015-04-18,122.0,1.38,1,4,no_event,no_event,0,14.4,14.4,50.4,0.0,no_precip,30.7,16.0,46.8,8
2015-04-19,98.0,1.38,2,4,no_event,no_event,0,14.7,14.7,45.2,4.899,rain,26.1,15.3,73.5,7
2015-04-20,38.0,1.38,3,4,no_event,no_event,0,7.3,4.5,76.9,10.552,rain,28.2,13.5,99.7,8
2015-04-21,53.0,1.38,4,4,no_event,no_event,0,4.2,0.3,63.0,0.387,rain,30.0,15.5,97.8,8
2015-04-22,38.0,1.38,5,4,no_event,no_event,0,3.4,-0.2,55.9,0.211,"rain,snow",26.7,15.8,89.3,8
2015-04-23,58.0,1.38,6,4,no_event,no_event,0,5.2,3.7,40.6,0.0,no_precip,25.7,16.0,6.4,9
2015-04-24,73.0,1.38,7,4,no_event,no_event,0,4.9,3.7,61.4,5.919,rain,21.6,15.2,68.6,6
2015-04-25,120.0,1.38,1,4,no_event,no_event,0,6.8,3.5,65.5,0.002,rain,29.0,16.0,92.7,6
2015-04-26,120.0,1.38,2,4,no_event,no_event,0,8.0,6.8,48.0,0.0,no_precip,19.5,16.0,12.0,9
2015-04-27,66.0,1.38,3,4,no_event,no_event,0,10.5,9.8,50.9,0.0,no_precip,21.1,16.0,9.7,9
2015-04-28,38.0,1.38,4,4,no_event,no_event,0,10.7,10.5,56.8,0.0,no_precip,16.8,16.0,30.0,9
2015-04-29,53.0,1.38,5,4,no_event,no_event,0,11.5,11.2,60.5,0.0,no_precip,16.2,16.0,51.3,8
2015-04-30,58.0,1.38,6,4,no_event,no_event,0,9.4,8.9,58.0,0.0,no_precip,24.4,16.0,29.6,9
2015-05-01,87.0,1.38,7,5,no_event,no_event,0,12.9,12.9,49.8,0.0,no_precip,12.7,16.0,46.7,10
2015-05-02,139.0,1.38,1,5,no_event,no_event,1,18.5,18.5,38.5,0.0,no_precip,19.5,16.0,73.9,9
2015-05-03,101.0,1.38,2,5,no_event,no_event,1,19.1,19.1,57.7,0.075,rain,27.6,16.0,74.9,9
2015-05-04,50.0,1.38,3,5,no_event,no_event,0,18.1,18.1,68.3,9.089,rain,19.6,14.9,74.5,9
2015-05-05,60.0,1.38,4,5,Cinco De Mayo,Cultural,1,12.0,11.9,78.2,9.427,rain,20.3,13.3,100.0,4
2015-05-06,54.0,1.38,5,5,no_event,no_event,1,16.2,16.2,82.2,1.662,rain,21.1,8.8,82.5,8
2015-05-07,67.0,1.38,6,5,no_event,no_event,0,21.6,21.6,59.1,0.0,no_precip,41.5,12.9,43.1,9
2015-05-08,120.0,1.38,7,5,no_event,no_event,1,20.0,20.0,71.4,0.0,no_precip,16.4,16.0,69.7,5
2015-05-09,102.0,1.38,1,5,no_event,no_event,1,16.7,16.7,68.2,0.0,no_precip,22.5,15.8,95.8,8
2015-05-10,112.0,1.38,2,5,Mother's day,Cultural,0,12.1,11.7,77.9,0.291,rain,23.7,15.5,100.0,8
2015-05-11,65.0,1.38,3,5,no_event,no_event,1,13.9,13.9,77.8,2.34,rain,26.1,12.3,94.6,6
2015-05-12,35.0,1.38,4,5,no_event,no_event,1,8.9,7.2,66.0,0.0,no_precip,24.6,16.0,85.1,9
2015-05-13,62.0,1.38,5,5,no_event,no_event,0,9.1,8.4,61.3,0.0,no_precip,21.8,15.9,25.6,10
2015-05-14,75.85403101208993,1.38,6,5,no_event,no_event,1,12.0,11.3,60.4,0.985,rain,30.8,14.7,63.4,4
2015-05-15,56.48138690176029,1.38,7,5,no_event,no_event,1,17.7,17.7,77.3,2.933,rain,15.3,12.2,90.6,9
2015-05-16,85.04181092736053,1.38,1,5,no_event,no_event,0,21.1,21.1,77.1,0.028,rain,20.4,15.9,84.4,7
2015-05-17,68.59642066464062,1.38,2,5,no_event,no_event,0,22.5,22.5,71.7,28.052,rain,33.5,14.7,82.8,7
2015-05-18,80.4684698950553,1.38,3,5,no_event,no_event,0,15.0,14.4,59.9,0.0,no_precip,29.2,16.0,35.1,10
2015-05-19,65.50373231706368,1.38,4,5,no_event,no_event,0,8.9,7.1,59.6,0.211,rain,22.9,15.8,76.4,10
2015-05-20,65.78264770516063,1.38,5,5,no_event,no_event,0,8.3,7.4,61.3,0.0,no_precip,11.9,16.0,70.4,6
2015-05-21,58.49058549560493,1.38,6,5,no_event,no_event,0,13.9,13.3,55.7,0.002,rain,16.3,16.0,38.6,10
2015-05-22,55.35135407133953,1.38,7,5,no_event,no_event,0,14.9,14.8,43.8,0.0,no_precip,18.8,16.0,24.8,10
2015-05-23,84.69550558616515,1.38,1,5,no_event,no_event,0,18.2,18.2,36.8,0.0,no_precip,19.2,16.0,35.8,10
2015-05-24,85.16462532433019,1.38,2,5,no_event,no_event,0,14.7,14.7,82.3,17.808,rain,24.3,12.1,84.3,3
2015-05-25,73.69474391057759,1.38,3,5,MemorialDay,National,0,21.2,21.2,76.1,1.925,rain,21.7,13.8,77.9,9
2015-05-26,70.44077840981981,1.38,4,5,no_event,no_event,0,20.0,20.0,81.5,13.884,rain,27.5,14.0,68.4,6
2015-05-27,66.80216549896232,1.38,5,5,no_event,no_event,0,19.2,19.2,72.0,0.026,rain,17.9,15.7,49.8,8
2015-05-28,58.687250293820625,1.38,6,5,no_event,no_event,0,22.6,22.5,56.6,0.0,no_precip,24.0,16.0,39.5,9
2015-05-29,47.76363957907944,1.38,7,5,no_event,no_event,0,21.8,21.8,73.1,8.546,rain,25.6,15.4,77.4,8
2015-05-30,97.82759194917213,1.38,1,5,no_event,no_event,0,14.7,14.5,85.0,4.026,rain,35.4,14.8,91.7,3
2015-05-31,89.18616768334556,1.38,2,5,no_event,no_event,0,10.8,9.6,61.4,0.0,no_precip,31.0,16.0,25.7,10
2015-06-01,83.69710965397132,1.38,3,6,no_event,no_event,0,12.2,12.1,52.2,0.0,no_precip,23.1,16.0,14.0,10
2015-06-02,79.65482476676203,1.38,4,6,no_event,no_event,1,15.0,15.0,53.9,0.0,no_precip,19.0,16.0,25.8,10
2015-06-03,67.44472883140094,1.38,5,6,no_event,no_event,1,20.0,20.0,57.5,0.0,no_precip,22.8,16.0,57.1,10
2015-06-04,51.04217207549931,1.38,6,6,NBAFinalsStart,Sporting,0,22.8,22.8,63.8,0.0,no_precip,15.0,15.7,72.5,9
2015-06-05,63.309090488955405,1.38,7,6,no_event,no_event,1,17.9,17.9,77.9,0.0,no_precip,22.0,14.5,56.0,9
2015-06-06,94.07929131261636,1.38,1,6,no_event,no_event,1,17.2,17.2,63.6,0.0,no_precip,19.3,16.0,49.2,9
2015-06-07,79.28136880379958,1.38,2,6,no_event,no_event,0,22.5,22.7,66.2,1.863,rain,24.9,15.8,75.5,7
2015-06-08,85.1365950679762,1.38,3,6,no_event,no_event,1,21.2,21.2,64.8,2.262,rain,32.1,16.0,48.6,8
2015-06-09,71.64102175024072,1.38,4,6,no_event,no_event,1,23.1,22.9,59.6,0.0,no_precip,15.4,15.7,46.2,9
2015-06-10,58.61124392231545,1.38,5,6,no_event,no_event,0,25.5,25.3,49.4,0.0,no_precip,17.4,16.0,37.6,9
2015-06-11,62.654754414634624,1.38,6,6,no_event,no_event,1,16.4,16.4,85.4,24.505,rain,26.2,12.1,81.1,5
2015-06-12,48.11110702058335,1.38,7,6,no_event,no_event,1,16.9,16.9,85.1,24.49,rain,20.5,13.0,98.7,7
2015-06-13,88.94738172085954,1.38,1,6,no_event,no_event,0,18.6,18.6,86.2,0.107,rain,15.1,13.3,96.2,5
2015-06-14,109.0,1.38,2,6,no_event,no_event,1,23.3,23.4,77.4,3.788,rain,11.9,11.8,83.9,7
2015-06-15,46.0,1.38,3,6,no_event,no_event,1,21.9,21.9,84.3,3.555,rain,21.5,15.3,71.9,5
2015-06-16,74.0,1.38,4,6,NBAFinalsEnd,Sporting,0,20.0,20.0,64.2,0.0,no_precip,17.0,15.2,25.4,10
2015-06-17,76.0,1.38,5,6,no_event,no_event,0,20.3,20.3,58.3,0.0,no_precip,11.3,16.0,59.1,8
2015-06-18,48.0,1.38,6,6,Ramadan starts,Religious,0,23.1,23.1,68.6,0.0,no_precip,22.0,15.2,72.6,9
2015-06-19,113.0,1.38,7,6,no_event,no_event,0,18.3,18.3,52.4,0.0,no_precip,14.8,16.0,16.7,10
2015-06-20,122.0,1.38,1,6,no_event,no_event,0,17.6,17.6,77.0,1.935,rain,30.5,15.7,59.3,10
2015-06-21,110.0,1.38,2,6,Father's day,Cultural,0,23.1,23.1,70.6,0.002,rain,19.6,12.7,60.4,8
2015-06-22,66.0,1.38,3,6,no_event,no_event,0,23.4,23.7,80.6,11.808,rain,25.9,14.9,58.5,3
2015-06-23,46.0,1.38,4,6,no_event,no_event,0,21.3,21.3,57.3,0.0,no_precip,18.2,16.0,15.2,10
2015-06-24,33.0,1.38,5,6,no_event,no_event,0,21.0,21.0,67.9,0.0,no_precip,16.8,15.9,54.4,10
2015-06-25,57.0,1.38,6,6,no_event,no_event,0,21.1,21.1,81.1,0.901,rain,11.8,14.4,86.0,9
2015-06-26,79.0,1.38,7,6,no_event,no_event,0,19.1,19.1,79.1,2.006,rain,16.3,13.3,66.0,6
2015-06-27,108.0,1.38,1,6,no_event,no_event,0,20.0,20.0,63.0,0.0,no_precip,15.1,15.9,40.9,10
2015-06-28,66.0,1.38,2,6,no_event,no_event,0,17.8,17.8,79.0,2.993,rain,19.3,15.7,71.5,3
2015-06-29,61.0,1.38,3,6,no_event,no_event,0,20.0,20.0,79.0,1.588,rain,15.8,14.4,88.9,8
2015-06-30,62.0,1.38,4,6,no_event,no_event,0,19.1,19.1,76.0,0.0,no_precip,17.5,13.0,62.2,9
2015-07-01,51.0,1.38,5,7,no_event,no_event,0,17.0,17.0,64.4,0.0,no_precip,14.5,16.0,62.7,10
2015-07-02,65.0,1.38,6,7,no_event,no_event,1,15.8,15.7,66.6,0.0,no_precip,18.4,13.6,12.0,9
2015-07-03,160.0,1.38,7,7,no_event,no_event,1,17.7,17.7,66.6,0.0,no_precip,8.9,15.9,21.3,9
2015-07-04,143.0,1.38,1,7,IndependenceDay,National,0,21.1,21.1,68.5,0.0,no_precip,10.2,15.4,15.8,8
2015-07-05,48.0,1.38,2,7,no_event,no_event,1,23.2,23.3,67.6,0.0,no_precip,22.7,15.3,30.1,9
2015-07-06,46.0,1.38,3,7,no_event,no_event,1,23.1,23.1,80.5,17.846,rain,18.2,11.8,69.2,7
2015-07-07,52.0,1.38,4,7,no_event,no_event,0,17.8,17.8,71.8,0.006,rain,20.5,10.5,91.8,10
2015-07-08,30.0,1.38,5,7,no_event,no_event,1,16.5,16.5,70.2,0.0,no_precip,12.7,16.0,52.1,6
2015-07-09,44.0,1.38,6,7,no_event,no_event,1,18.9,18.9,69.8,0.0,no_precip,10.3,14.5,43.4,9
2015-07-10,79.0,1.38,7,7,no_event,no_event,0,21.3,21.3,68.0,0.0,no_precip,14.0,15.7,45.0,9
2015-07-11,133.0,1.38,1,7,no_event,no_event,1,21.4,21.4,74.0,0.0,no_precip,22.7,15.2,53.5,6
2015-07-12,131.0,1.38,2,7,no_event,no_event,1,23.2,23.7,75.5,0.0,no_precip,16.4,12.5,67.1,8
2015-07-13,65.0,1.38,3,7,no_event,no_event,0,24.7,25.6,77.8,19.459,rain,27.6,15.4,69.4,8
2015-07-14,70.0,1.38,4,7,no_event,no_event,1,23.1,23.2,75.3,0.0,no_precip,22.4,16.0,68.7,9
2015-07-15,79.0,1.38,5,7,no_event,no_event,1,19.1,19.1,65.7,0.0,no_precip,14.9,16.0,34.8,10
2015-07-16,80.0,1.38,6,7,no_event,no_event,0,19.3,19.3,75.6,18.015,rain,17.5,13.7,72.0,6
2015-07-17,131.0,1.38,7,7,no_event,no_event,0,26.3,27.6,77.7,0.0,no_precip,13.5,12.8,58.8,9
2015-07-18,73.0,1.38,1,7,Eid al-Fitr,Religious,0,25.9,27.0,78.2,21.716,rain,16.7,15.2,46.2,8
2015-07-19,122.0,1.38,2,7,no_event,no_event,0,23.9,24.0,66.6,0.0,no_precip,16.1,16.0,33.1,9
2015-07-20,68.0,1.38,3,7,no_event,no_event,0,23.1,23.2,69.3,0.632,rain,16.3,15.9,47.1,8
2015-07-21,56.0,1.38,4,7,no_event,no_event,0,21.1,21.1,62.4,0.0,no_precip,16.6,16.0,22.5,10
2015-07-22,95.0,1.38,5,7,no_event,no_event,0,21.5,21.5,65.3,0.0,no_precip,9.5,15.9,45.7,8
2015-07-23,54.0,1.38,6,7,no_event,no_event,0,22.6,22.6,65.7,0.0,no_precip,14.6,15.2,24.7,9
2015-07-24,102.0,1.38,7,7,no_event,no_event,0,23.0,23.1,68.4,0.0,no_precip,25.9,16.0,48.7,7
2015-07-25,116.0,1.38,1,7,no_event,no_event,0,25.9,26.5,68.5,0.0,no_precip,15.6,15.7,46.8,9
2015-07-26,68.0,1.38,2,7,no_event,no_event,0,22.8,22.9,71.6,0.0,no_precip,14.7,16.0,61.8,8
2015-07-27,67.0,1.38,3,7,no_event,no_event,0,23.7,24.2,70.2,0.0,no_precip,19.2,15.0,42.5,9
2015-07-28,45.0,1.38,4,7,no_event,no_event,0,25.3,26.4,70.2,0.004,rain,24.4,16.0,49.1,7
2015-07-29,44.0,1.38,5,7,no_event,no_event,0,25.3,25.0,57.4,26.315,rain,26.1,15.5,43.6,10
2015-07-30,51.0,1.38,6,7,no_event,no_event,0,24.1,23.8,51.7,0.0,no_precip,23.3,16.0,9.9,9
2015-07-31,90.0,1.38,7,7,no_event,no_event,0,23.2,23.1,51.1,0.0,no_precip,24.9,16.0,15.6,9
2015-08-01,110.0,1.38,1,8,no_event,no_event,0,22.9,22.9,59.7,0.0,no_precip,13.7,16.0,35.9,9
2015-08-02,96.0,1.38,2,8,no_event,no_event,1,27.0,27.7,62.4,0.0,no_precip,28.7,16.0,37.0,8
2015-08-03,50.0,1.38,3,8,no_event,no_event,1,21.9,21.9,53.1,0.0,no_precip,23.2,16.0,22.0,10
2015-08-04,58.0,1.38,4,8,no_event,no_event,0,20.2,20.2,60.3,0.0,no_precip,20.9,16.0,41.9,9
2015-08-05,68.0,1.38,5,8,no_event,no_event,1,20.8,20.8,64.6,0.0,no_precip,19.7,16.0,45.4,9
2015-08-06,59.0,1.38,6,8,no_event,no_event,1,20.9,20.9,65.9,0.0,no_precip,12.5,16.0,55.0,9
2015-08-07,123.0,1.38,7,8,no_event,no_event,0,22.1,22.1,74.0,6.721,rain,29.1,15.2,83.3,7
2015-08-08,101.0,1.38,1,8,no_event,no_event,1,19.5,19.5,88.5,1.0,rain,11.4,14.2,70.3,6
2015-08-09,90.0,1.38,2,8,no_event,no_event,1,22.0,22.0,80.0,0.0,no_precip,12.6,12.3,86.3,7
2015-08-10,38.0,1.38,3,8,no_event,no_event,0,23.6,23.8,72.8,0.21,rain,19.6,15.4,66.3,8
2015-08-11,70.0,1.38,4,8,no_event,no_event,1,21.2,21.2,67.7,0.0,no_precip,16.0,16.0,24.6,9
2015-08-12,33.0,1.38,5,8,no_event,no_event,1,20.9,20.9,68.1,0.0,no_precip,10.4,16.0,18.9,9
2015-08-13,36.0,1.38,6,8,no_event,no_event,0,23.9,24.1,64.9,0.0,no_precip,21.9,16.0,54.2,7
2015-08-14,90.0,1.38,7,8,no_event,no_event,1,26.5,27.1,68.7,0.0,no_precip,14.1,16.0,49.7,8
2015-08-15,108.0,1.38,1,8,no_event,no_event,1,26.5,27.7,71.6,0.106,rain,12.9,16.0,42.0,8
2015-08-16,112.0,1.38,2,8,no_event,no_event,0,26.6,27.3,65.7,0.0,no_precip,20.2,16.0,40.6,9
2015-08-17,60.0,1.38,3,8,no_event,no_event,0,23.8,24.1,80.2,9.664,rain,15.3,14.1,63.4,6
2015-08-18,57.0,1.38,4,8,no_event,no_event,0,22.1,22.1,84.9,32.907,rain,20.8,12.2,86.3,8
2015-08-19,42.0,1.38,5,8,no_event,no_event,0,18.0,18.0,80.1,1.152,rain,25.7,15.8,98.2,7
2015-08-20,55.0,1.38,6,8,no_event,no_event,0,16.8,16.8,72.2,0.561,rain,26.0,15.6,73.6,9
2015-08-21,80.0,1.38,7,8,no_event,no_event,0,19.8,19.8,65.5,0.0,no_precip,21.4,16.0,31.3,9
2015-08-22,96.0,1.38,1,8,no_event,no_event,0,22.0,22.0,60.8,0.0,no_precip,36.4,16.0,15.9,9
2015-08-23,60.0,1.38,2,8,no_event,no_event,0,19.0,19.0,68.4,0.974,rain,26.9,15.5,68.5,9
2015-08-24,32.0,1.38,3,8,no_event,no_event,0,15.5,15.5,60.9,0.0,no_precip,24.9,16.0,55.4,9
2015-08-25,53.0,1.38,4,8,no_event,no_event,0,15.8,15.8,68.4,0.0,no_precip,17.4,16.0,93.1,9
2015-08-26,53.0,1.38,5,8,no_event,no_event,0,16.7,16.7,71.5,0.0,no_precip,10.8,16.0,73.6,9
2015-08-27,69.0,1.38,6,8,no_event,no_event,0,18.0,18.0,71.7,0.0,no_precip,13.5,15.7,41.2,7
2015-08-28,72.0,1.38,7,8,no_event,no_event,0,17.5,17.5,85.1,18.294,rain,16.1,12.2,69.6,3
2015-08-29,108.0,1.38,1,8,no_event,no_event,0,18.1,18.1,92.2,24.876,rain,14.9,10.2,100.0,6
2015-08-30,76.0,1.38,2,8,no_event,no_event,0,19.7,19.7,82.5,0.0,no_precip,9.3,12.3,77.7,7
2015-08-31,44.0,1.38,3,8,no_event,no_event,0,21.3,21.6,82.4,0.0,no_precip,17.4,11.9,52.8,7
2015-09-01,32.0,1.38,4,9,no_event,no_event,0,25.8,26.9,75.4,0.0,no_precip,21.5,13.5,21.6,8
2015-09-02,48.0,1.38,5,9,no_event,no_event,1,26.0,26.7,71.1,0.0,no_precip,19.7,15.3,58.4,6
2015-09-03,67.0,1.38,6,9,no_event,no_event,1,25.2,26.2,76.6,0.0,no_precip,19.4,15.5,46.5,6
2015-09-04,76.0,1.38,7,9,no_event,no_event,0,23.9,24.4,78.8,0.0,no_precip,14.1,15.0,64.1,7
2015-09-05,103.0,1.38,1,9,no_event,no_event,1,24.3,25.0,78.3,0.002,rain,22.1,14.5,59.3,4
2015-09-06,113.0,1.38,2,9,no_event,no_event,1,26.9,28.0,68.3,0.0,no_precip,24.6,15.3,28.0,8
2015-09-07,74.0,1.38,3,9,LaborDay,National,0,24.5,24.6,81.7,10.665,rain,23.7,14.8,80.8,5
2015-09-08,61.0,1.38,4,9,no_event,no_event,1,22.2,22.2,86.3,11.137,rain,18.9,13.7,76.1,3
2015-09-09,58.0,1.38,5,9,no_event,no_event,1,20.0,20.0,60.3,0.0,no_precip,15.2,16.0,27.0,8
2015-09-10,56.0,1.38,6,9,no_event,no_event,0,19.1,19.1,72.6,7.827,rain,14.7,15.3,81.0,6
2015-09-11,81.0,1.38,7,9,no_event,no_event,1,14.6,14.6,66.8,0.0,no_precip,23.8,16.0,62.7,7
2015-09-12,105.0,1.38,1,9,no_event,no_event,1,12.6,12.3,69.2,0.0,no_precip,20.3,16.0,50.0,8
2015-09-13,110.0,1.38,2,9,no_event,no_event,0,14.6,14.6,63.2,0.0,no_precip,15.1,16.0,13.8,8
2015-09-14,73.0,1.38,3,9,no_event,no_event,1,19.7,19.7,57.7,0.0,no_precip,26.2,16.0,11.6,8
2015-09-15,48.0,1.38,4,9,no_event,no_event,1,23.0,22.9,54.6,0.012,rain,35.8,16.0,19.0,8
2015-09-16,65.0,1.38,5,9,no_event,no_event,0,23.0,23.1,56.2,0.0,no_precip,32.4,16.0,10.8,7
2015-09-17,54.0,1.38,6,9,no_event,no_event,0,21.9,21.9,75.0,35.875,rain,25.6,15.0,65.5,6
2015-09-18,93.0,1.38,7,9,no_event,no_event,0,19.9,19.9,89.2,18.064,rain,24.5,14.8,97.6,6
2015-09-19,90.0,1.38,1,9,no_event,no_event,0,15.4,15.4,72.6,4.904,rain,21.1,15.3,59.4,8
2015-09-20,67.0,1.38,2,9,no_event,no_event,0,14.3,14.3,72.4,0.0,no_precip,14.4,15.4,38.5,7
2015-09-21,60.0,1.38,3,9,no_event,no_event,0,17.2,17.2,61.2,0.0,no_precip,19.6,15.9,6.9,8
2015-09-22,57.0,1.38,4,9,no_event,no_event,0,18.4,18.4,67.9,0.0,no_precip,12.7,15.9,38.4,7
2015-09-23,39.0,1.38,5,9,no_event,no_event,0,18.8,18.8,69.9,0.0,no_precip,14.7,14.2,44.4,7
2015-09-24,83.0,1.38,6,9,EidAlAdha,Religious,0,17.8,17.8,71.3,0.0,no_precip,14.5,14.7,46.5,6
2015-09-25,120.0,1.38,7,9,no_event,no_event,0,18.0,18.0,75.8,0.0,no_precip,22.5,13.5,46.4,6
2015-09-26,100.0,1.38,1,9,no_event,no_event,0,18.1,18.1,77.7,0.0,no_precip,17.3,12.0,37.0,7
2015-09-27,61.0,1.38,2,9,no_event,no_event,0,17.7,17.7,82.3,0.0,no_precip,17.0,11.6,63.9,7
2015-09-28,52.0,1.38,3,9,no_event,no_event,0,20.6,20.6,78.2,0.0,no_precip,13.4,15.6,49.8,7
2015-09-29,22.0,1.38,4,9,no_event,no_event,0,14.3,14.2,75.4,54.955,rain,31.7,13.0,69.6,6
2015-09-30,47.0,1.38,5,9,no_event,no_event,0,10.2,9.2,70.6,0.0,no_precip,26.4,15.9,20.7,7
2015-10-01,66.0,1.38,6,10,no_event,no_event,0,10.3,9.2,65.8,0.0,no_precip,29.0,16.0,12.2,7
2015-10-02,100.0,1.38,7,10,no_event,no_event,1,10.5,9.0,67.7,0.0,no_precip,31.0,16.0,37.7,7
2015-10-03,127.0,1.38,1,10,no_event,no_event,1,9.4,7.8,67.5,0.0,no_precip,36.2,16.0,56.0,7
2015-10-04,66.0,1.38,2,10,no_event,no_event,0,10.6,9.8,78.1,0.0,no_precip,21.9,16.0,99.3,4
2015-10-05,66.0,1.38,3,10,no_event,no_event,1,13.3,13.3,85.6,0.007,rain,8.8,13.6,100.0,5
2015-10-06,39.0,1.38,4,10,no_event,no_event,1,15.1,15.1,80.9,0.0,no_precip,10.2,11.5,87.8,7
2015-10-07,62.0,1.38,5,10,no_event,no_event,0,13.9,13.9,74.8,0.0,no_precip,16.5,14.6,41.5,7
2015-10-08,61.0,1.38,6,10,no_event,no_event,1,16.1,16.1,75.6,0.004,rain,24.5,16.0,80.7,5
2015-10-09,77.0,1.38,7,10,no_event,no_event,1,12.0,12.0,73.2,0.0,no_precip,17.9,16.0,73.8,7
2015-10-10,127.0,1.38,1,10,no_event,no_event,0,11.7,11.5,69.8,0.0,no_precip,22.7,15.6,43.1,7
2015-10-11,88.0,1.38,2,10,no_event,no_event,1,18.5,18.5,60.9,0.0,no_precip,26.2,16.0,7.9,7
2015-10-12,57.0,1.38,3,10,ColumbusDay,National,1,16.5,16.5,58.9,0.0,no_precip,35.0,16.0,54.8,7
2015-10-13,57.0,1.38,4,10,no_event,no_event,0,10.4,9.1,69.1,0.0,no_precip,24.1,16.0,71.4,6
2015-10-14,49.0,1.38,5,10,no_event,no_event,1,9.6,9.4,68.1,0.0,no_precip,16.4,15.8,6.5,7
2015-10-15,56.0,1.38,6,10,no_event,no_event,1,12.5,12.3,46.9,0.0,no_precip,29.2,16.0,48.1,7
2015-10-16,85.0,1.38,7,10,no_event,no_event,0,6.1,3.6,55.7,0.0,no_precip,20.3,16.0,36.5,7
2015-10-17,89.0,1.38,1,10,no_event,no_event,0,3.9,2.5,58.2,0.0,no_precip,22.0,16.0,24.6,7
2015-10-18,99.0,1.38,2,10,no_event,no_event,0,6.5,6.3,57.3,0.0,no_precip,19.4,16.0,6.4,6
2015-10-19,70.0,1.38,3,10,no_event,no_event,0,15.3,14.4,38.6,0.0,no_precip,24.7,16.0,34.5,5
2015-10-20,43.0,1.38,4,10,no_event,no_event,0,17.8,17.8,48.0,0.004,rain,18.1,16.0,55.6,5
2015-10-21,53.0,1.38,5,10,no_event,no_event,0,16.1,16.1,73.4,0.0,no_precip,19.7,16.0,50.5,5
2015-10-22,62.0,1.38,6,10,no_event,no_event,0,10.6,10.3,64.3,0.0,no_precip,12.7,15.9,42.3,6
2015-10-23,124.0,1.38,7,10,no_event,no_event,0,11.3,10.4,80.9,7.947,rain,26.2,12.5,79.7,4
2015-10-24,132.0,1.38,1,10,no_event,no_event,0,13.1,12.8,85.3,15.853,rain,23.1,13.0,81.9,4
2015-10-25,80.0,1.38,2,10,no_event,no_event,0,8.2,8.1,72.8,0.0,no_precip,11.0,16.0,35.6,6
2015-10-26,50.0,1.38,3,10,no_event,no_event,0,9.1,9.0,66.6,0.0,no_precip,21.7,16.0,52.9,6
2015-10-27,36.0,1.38,4,10,no_event,no_event,0,10.3,9.3,73.9,13.625,rain,28.5,14.2,66.8,3
2015-10-28,46.0,1.38,5,10,no_event,no_event,0,8.4,6.6,86.8,16.678,rain,26.6,12.4,100.0,4
2015-10-29,62.0,1.38,6,10,no_event,no_event,0,4.6,1.4,79.0,0.0,no_precip,27.0,16.0,84.5,4
2015-10-30,118.0,1.38,7,10,no_event,no_event,0,6.2,4.9,84.1,0.0,no_precip,19.3,15.3,75.7,5
